,name,qid,measure,value
66,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051112,R@10,1.0
67,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051112,R@100,1.0
68,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051112,RR@10,0.25
72,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051214,R@10,0.0
73,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051214,R@100,0.0
74,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051214,RR@10,0.0
75,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051223,R@10,1.0
76,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051223,R@100,1.0
77,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051223,RR@10,1.0
78,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051229,R@10,1.0
79,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051229,R@100,1.0
80,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051229,RR@10,0.5
81,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051257,R@10,0.0
82,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051257,R@100,1.0
83,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051257,RR@10,0.0
84,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051279,R@10,1.0
85,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051279,R@100,1.0
86,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051279,RR@10,0.5
87,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051339,R@10,0.0
88,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051339,R@100,1.0
89,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051339,RR@10,0.0
90,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051372,R@10,1.0
91,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051372,R@100,1.0
92,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051372,RR@10,0.3333333333333333
93,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051422,R@10,1.0
94,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051422,R@100,1.0
95,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051422,RR@10,0.1
99,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051520,R@10,0.0
100,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051520,R@100,0.0
101,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051520,RR@10,0.0
102,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051530,R@10,0.0
103,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051530,R@100,1.0
104,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051530,RR@10,0.0
105,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051723,R@10,1.0
106,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051723,R@100,1.0
107,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051723,RR@10,1.0
108,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051808,R@10,0.0
109,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051808,R@100,0.0
110,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051808,RR@10,0.0
111,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051902,R@10,0.0
112,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051902,R@100,0.0
113,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051902,RR@10,0.0
117,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051942,R@10,0.0
118,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051942,R@100,1.0
119,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1051942,RR@10,0.0
120,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052115,R@10,1.0
121,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052115,R@100,1.0
122,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052115,RR@10,1.0
138,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052615,R@10,1.0
139,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052615,R@100,1.0
140,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052615,RR@10,0.16666666666666666
141,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052640,R@10,0.0
142,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052640,R@100,1.0
143,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052640,RR@10,0.0
147,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052965,R@10,0.0
148,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052965,R@100,1.0
149,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1052965,RR@10,0.0
153,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053219,R@10,0.0
154,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053219,R@100,0.0
155,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053219,RR@10,0.0
165,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053611,R@10,1.0
166,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053611,R@100,1.0
167,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053611,RR@10,1.0
168,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053716,R@10,1.0
169,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053716,R@100,1.0
170,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053716,RR@10,1.0
171,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053931,R@10,0.0
172,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053931,R@100,0.5
173,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1053931,RR@10,0.0
177,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054023,R@10,1.0
178,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054023,R@100,1.0
179,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054023,RR@10,1.0
183,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054328,R@10,0.0
184,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054328,R@100,0.0
185,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054328,RR@10,0.0
189,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054339,R@10,1.0
190,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054339,R@100,1.0
191,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054339,RR@10,0.16666666666666666
195,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054438,R@10,1.0
196,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054438,R@100,1.0
197,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054438,RR@10,0.2
201,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054593,R@10,1.0
202,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054593,R@100,1.0
203,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054593,RR@10,0.5
204,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054595,R@10,1.0
205,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054595,R@100,1.0
206,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054595,RR@10,1.0
207,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054610,R@10,1.0
208,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054610,R@100,1.0
209,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054610,RR@10,0.125
213,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054707,R@10,1.0
214,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054707,R@100,1.0
215,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1054707,RR@10,0.3333333333333333
225,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055176,R@10,0.0
226,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055176,R@100,1.0
227,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055176,RR@10,0.0
228,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055351,R@10,0.0
229,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055351,R@100,1.0
230,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055351,RR@10,0.0
231,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055505,R@10,0.0
232,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055505,R@100,1.0
233,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055505,RR@10,0.0
240,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055940,R@10,1.0
241,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055940,R@100,1.0
242,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1055940,RR@10,1.0
246,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056060,R@10,1.0
247,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056060,R@100,1.0
248,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056060,RR@10,0.5
249,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056163,R@10,0.0
250,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056163,R@100,0.0
251,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056163,RR@10,0.0
252,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056265,R@10,1.0
253,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056265,R@100,1.0
254,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056265,RR@10,1.0
255,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056420,R@10,1.0
256,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056420,R@100,1.0
257,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056420,RR@10,1.0
258,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056580,R@10,1.0
259,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056580,R@100,1.0
260,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056580,RR@10,0.16666666666666666
270,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056850,R@10,0.0
271,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056850,R@100,1.0
272,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1056850,RR@10,0.0
279,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057112,R@10,1.0
280,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057112,R@100,1.0
281,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057112,RR@10,1.0
282,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057168,R@10,1.0
283,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057168,R@100,1.0
284,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057168,RR@10,0.5
285,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057334,R@10,1.0
286,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057334,R@100,1.0
287,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057334,RR@10,0.2
288,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057367,R@10,0.0
289,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057367,R@100,1.0
290,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057367,RR@10,0.0
294,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057631,R@10,0.0
295,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057631,R@100,1.0
296,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057631,RR@10,0.0
297,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057656,R@10,1.0
298,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057656,R@100,1.0
299,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057656,RR@10,0.3333333333333333
300,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057757,R@10,1.0
301,(TctColBert('castorini/tct_colbert-v2-hnp-msmarco') >> <pyterrier_dr.indexes.NumpyIndex object at 0x7f5873097920>),1057757,R@100,1.0
